game_id,off_player_id,off_team_id,def_player_id,def_team_id,matchup_min,partial_poss,pct_defender_total_time,pct_off_total_time,pct_total_time_both_on,player_pts,team_pts,matchup_ast,matchup_tov,matchup_blk,matchup_fgm,matchup_fga,matchup_fg3m,matchup_fg3a,matchup_ftm,matchup_fta,sfl
0041900161,1626220,1610612762,1628470,1610612743,0:22,1.17,0.058,0.039,0.071,3,7,0,0,0,1,1,1,1,0,0,0
0041900161,1626220,1610612762,1628408,1610612743,0:16,1.1,0.033,0.027,0.104,0,4,0,0,0,0,0,0,0,0,0,0
0041900161,1626220,1610612762,203924,1610612743,0:43,2.45,0.054,0.074,0.111,0,2,0,0,0,0,2,0,2,0,0,0
0041900161,1626220,1610612762,203999,1610612743,0:16,0.95,0.019,0.027,0.028,0,6,0,0,0,0,1,0,0,0,0,0
0041900161,1626220,1610612762,200794,1610612743,1:38,5.8,0.166,0.168,0.254,0,13,0,0,0,0,1,0,0,0,0,0
0041900161,1626220,1610612762,1628420,1610612743,2:36,11.35,0.252,0.268,0.679,0,18,0,0,1,0,1,0,0,0,0,0
0041900161,1626220,1610612762,1627750,1610612743,2:56,10.72,0.224,0.304,0.343,0,8,0,0,0,0,0,0,0,0,0,0
0041900161,1626220,1610612762,1629008,1610612743,0:55,3.42,0.082,0.094,0.156,0,3,0,0,0,0,0,0,0,0,0,0
0041900161,1629752,1610612762,1628470,1610612743,0:23,1.16,0.058,0.044,0.115,0,2,0,0,0,0,0,0,0,0,0,0
0041900161,1629752,1610612762,1628408,1610612743,0:23,1.1,0.049,0.045,0.159,0,6,0,0,0,0,0,0,0,0,0,0
0041900161,1629752,1610612762,203924,1610612743,0:46,2.88,0.058,0.089,0.113,0,0,0,0,0,0,2,0,1,0,0,0
0041900161,1629752,1610612762,203999,1610612743,0:34,1.66,0.042,0.067,0.07,0,5,0,0,0,0,1,0,1,0,0,0
0041900161,1629752,1610612762,200794,1610612743,4:08,15.77,0.421,0.48,0.72,3,21,0,0,0,1,1,1,1,0,0,0
0041900161,1629752,1610612762,1628420,1610612743,0:44,2.66,0.072,0.086,0.204,0,7,0,0,0,0,0,0,0,0,0,0
0041900161,1629752,1610612762,1627750,1610612743,0:37,2.0,0.047,0.072,0.1,0,10,0,0,0,0,0,0,0,0,0,0
0041900161,1629752,1610612762,1629008,1610612743,1:06,3.56,0.1,0.128,0.168,0,6,0,0,0,0,0,0,0,0,0,0
0041900161,203497,1610612762,1628470,1610612743,0:26,1.51,0.066,0.031,0.07,2,6,0,0,0,1,1,0,0,0,0,0
0041900161,203497,1610612762,1628408,1610612743,0:07,0.63,0.014,0.008,0.027,0,3,0,0,0,0,0,0,0,0,0,0
0041900161,203497,1610612762,203924,1610612743,0:41,2.1,0.051,0.049,0.062,0,7,0,0,0,0,0,0,0,0,0,0
0041900161,203497,1610612762,203999,1610612743,10:04,37.48,0.731,0.737,0.731,8,47,1,1,0,4,5,0,0,0,0,1
0041900161,203497,1610612762,200794,1610612743,0:56,3.17,0.095,0.068,0.115,2,8,0,0,1,1,2,0,0,0,0,0
0041900161,203497,1610612762,1628420,1610612743,0:11,0.75,0.018,0.014,0.031,0,2,0,0,0,0,0,0,0,0,0,0
0041900161,203497,1610612762,1627750,1610612743,0:29,1.89,0.037,0.036,0.043,5,10,0,0,0,2,2,0,0,1,4,1
0041900161,203497,1610612762,1629008,1610612743,0:50,2.81,0.076,0.061,0.096,0,6,0,0,1,0,1,0,0,0,2,0
0041900161,204060,1610612762,1628470,1610612743,0:56,3.21,0.145,0.064,0.184,0,3,0,0,0,0,0,0,0,0,0,0
0041900161,204060,1610612762,1628408,1610612743,1:53,5.9,0.241,0.129,0.279,3,13,0,0,0,1,2,1,2,0,0,0
0041900161,204060,1610612762,203924,1610612743,3:11,11.45,0.239,0.216,0.304,3,26,1,1,0,1,3,1,3,0,0,0
0041900161,204060,1610612762,203999,1610612743,0:56,3.54,0.068,0.063,0.085,7,9,1,0,0,2,2,1,1,2,2,1
0041900161,204060,1610612762,200794,1610612743,0:32,1.81,0.054,0.036,0.068,3,3,0,1,0,1,1,1,1,0,0,0
0041900161,204060,1610612762,1628420,1610612743,0:07,0.55,0.012,0.008,0.016,0,0,0,0,0,0,1,0,0,0,0,0
0041900161,204060,1610612762,1627750,1610612743,2:23,10.42,0.183,0.163,0.227,0,10,0,0,0,0,3,0,3,0,0,0
0041900161,204060,1610612762,203486,1610612743,0:38,1.65,0.152,0.043,0.165,0,0,0,0,0,0,0,0,0,0,0,0
