game_id,off_player_id,off_team_id,def_player_id,def_team_id,matchup_min,partial_poss,pct_defender_total_time,pct_off_total_time,pct_total_time_both_on,player_pts,team_pts,matchup_ast,matchup_tov,matchup_blk,matchup_fgm,matchup_fga,matchup_fg3m,matchup_fg3a,matchup_ftm,matchup_fta,sfl
0042000171,201587,1610612746,1628973,1610612742,0:46,2.62,0.106,0.068,0.106,0,5,0,0,0,0,0,0,0,0,0,0
0042000171,201587,1610612746,1626161,1610612742,0:01,0.03,0.01,0.001,0.01,0,0,0,0,0,0,0,0,0,0,0,0
0042000171,201587,1610612746,1629029,1610612742,3:20,12.29,0.24,0.295,0.41,6,22,0,0,1,2,4,2,4,0,0,0
0042000171,201587,1610612746,1627827,1610612742,0:38,2.73,0.048,0.056,0.084,0,4,0,0,0,0,1,0,1,0,0,0
0042000171,201587,1610612746,203501,1610612742,0:23,0.85,0.029,0.033,0.049,0,0,0,0,0,0,0,0,0,0,0,0
0042000171,201587,1610612746,1628467,1610612742,0:51,2.96,0.067,0.075,0.108,0,8,0,0,0,0,0,0,0,0,0,0
0042000171,201587,1610612746,1629740,1610612742,0:50,2.82,0.266,0.074,0.266,0,4,1,0,0,0,0,0,0,0,0,0
0042000171,201587,1610612746,204001,1610612742,3:39,11.67,0.272,0.322,0.477,2,13,0,0,0,1,1,0,0,0,0,0
0042000171,201587,1610612746,203939,1610612742,0:08,0.88,0.06,0.011,0.06,0,0,0,0,0,0,0,0,0,0,0,0
0042000171,201587,1610612746,1626196,1610612742,0:46,1.93,0.127,0.067,0.172,3,3,0,0,0,1,1,1,1,0,0,0
0042000171,201586,1610612746,1628973,1610612742,0:05,0.53,0.013,0.024,0.025,0,0,0,0,0,0,0,0,0,0,0,0
0042000171,201586,1610612746,1626161,1610612742,1:02,3.72,0.848,0.264,0.848,4,9,0,0,0,1,2,0,1,2,2,0
0042000171,201586,1610612746,1629029,1610612742,0:22,1.35,0.027,0.095,0.129,0,3,1,0,0,0,1,0,0,0,0,1
0042000171,201586,1610612746,1627827,1610612742,0:02,0.15,0.003,0.01,0.023,0,0,0,0,0,0,0,0,0,0,0,0
0042000171,201586,1610612746,203501,1610612742,0:02,0.15,0.003,0.009,0.029,0,0,0,0,0,0,0,0,0,0,0,0
0042000171,201586,1610612746,1628467,1610612742,0:05,0.3,0.007,0.022,0.041,0,0,0,0,0,0,0,0,0,0,0,0
0042000171,201586,1610612746,1629740,1610612742,0:13,0.73,0.066,0.053,0.113,0,2,1,0,0,0,0,0,0,0,0,0
0042000171,201586,1610612746,204001,1610612742,1:08,3.65,0.084,0.289,0.729,0,6,0,0,0,0,1,0,1,0,0,0
0042000171,201586,1610612746,203939,1610612742,0:46,2.82,0.352,0.194,0.648,2,5,0,0,0,1,1,0,0,0,0,0
0042000171,201586,1610612746,1626196,1610612742,0:10,0.6,0.027,0.042,0.073,2,2,0,0,0,0,0,0,0,2,2,0
0042000171,200765,1610612746,1628973,1610612742,2:47,9.23,0.382,0.319,0.538,1,15,1,0,0,0,0,0,0,1,2,1
0042000171,200765,1610612746,1626161,1610612742,0:04,0.38,0.052,0.007,0.693,0,0,0,0,0,0,0,0,0,0,0,0
0042000171,200765,1610612746,1629029,1610612742,0:35,2.11,0.042,0.067,0.092,0,0,0,0,0,0,1,0,1,0,0,0
0042000171,200765,1610612746,1627827,1610612742,0:20,1.31,0.026,0.039,0.071,0,0,0,0,0,0,1,0,0,0,0,0
0042000171,200765,1610612746,203501,1610612742,1:46,6.14,0.139,0.203,0.302,7,10,0,0,0,2,2,2,2,1,2,1
0042000171,200765,1610612746,1628467,1610612742,0:42,2.32,0.055,0.08,0.153,3,3,0,0,0,1,1,1,1,0,0,0
0042000171,200765,1610612746,1629740,1610612742,0:27,1.23,0.142,0.052,0.142,0,0,0,0,0,0,0,0,0,0,0,0
0042000171,200765,1610612746,204001,1610612742,0:29,1.96,0.037,0.057,0.076,0,2,0,0,0,0,1,0,0,0,0,0
0042000171,200765,1610612746,203939,1610612742,0:22,1.14,0.166,0.041,0.196,0,3,0,0,0,0,0,0,0,0,0,0
0042000171,200765,1610612746,1626196,1610612742,1:13,4.05,0.206,0.14,0.224,0,2,0,0,0,0,0,0,0,0,0,0
0042000121,202710,1610612748,203507,1610612749,8:09,31.82,0.527,0.519,0.633,5,43,4,2,0,2,6,1,2,0,0,0
0042000121,202710,1610612748,1626192,1610612749,0:01,0.04,0.002,0.001,0.008,0,0,0,0,0,0,0,0,0,0,0,0
0042000121,202710,1610612748,1628978,1610612749,0:47,3.0,0.062,0.05,0.074,3,5,0,0,0,1,3,1,3,0,0,0
0042000121,202710,1610612748,1627854,1610612749,0:34,1.88,0.111,0.036,0.128,0,0,0,1,0,0,3,0,0,0,0,0
0042000121,202710,1610612748,201950,1610612749,1:22,6.63,0.093,0.087,0.097,0,11,1,1,0,0,1,0,1,0,0,0
0042000121,202710,1610612748,201572,1610612749,0:52,3.38,0.07,0.055,0.07,6,5,0,0,0,1,2,0,0,4,6,3
0042000121,202710,1610612748,203114,1610612749,0:54,4.01,0.059,0.057,0.067,0,5,0,0,0,0,1,0,1,0,0,0
0042000121,202710,1610612748,1626171,1610612749,0:14,0.9,0.037,0.014,0.066,0,0,0,0,0,0,0,0,0,0,0,1
0042000121,202710,1610612748,200782,1610612749,2:57,9.35,0.457,0.188,0.457,2,10,0,1,0,0,6,0,2,2,2,0
0042000121,2772,1610612748,203507,1610612749,1:37,6.67,0.105,0.121,0.143,0,3,0,0,0,0,1,0,1,0,0,0
0042000121,2772,1610612748,1628978,1610612749,5:55,23.74,0.472,0.442,0.608,0,31,0,0,0,0,0,0,0,0,0,0
0042000121,2772,1610612748,1627854,1610612749,2:23,8.7,0.472,0.179,0.617,0,12,0,1,0,0,1,0,1,0,0,0
0042000121,2772,1610612748,201950,1610612749,1:29,5.47,0.101,0.112,0.127,5,14,0,0,0,2,2,1,1,0,0,0
0042000121,2772,1610612748,201572,1610612749,0:40,2.61,0.055,0.05,0.055,0,0,0,0,0,0,2,0,1,0,0,0
0042000121,2772,1610612748,203114,1610612749,0:29,1.66,0.032,0.037,0.04,3,3,1,0,0,1,2,1,2,0,0,0
0042000121,2772,1610612748,1626171,1610612749,0:05,0.33,0.014,0.006,0.077,0,0,0,0,0,0,0,0,0,0,0,0
0042000121,2772,1610612748,200782,1610612749,0:43,2.51,0.11,0.054,0.162,0,0,0,0,0,0,0,0,0,0,0,0
0042000121,1628389,1610612748,203507,1610612749,0:53,3.99,0.058,0.065,0.069,0,5,0,0,0,0,0,0,0,0,0,0
0042000121,1628389,1610612748,1626192,1610612749,0:05,0.43,0.023,0.006,0.03,0,2,0,0,0,0,0,0,0,0,0,0
0042000121,1628389,1610612748,1628978,1610612749,0:35,2.71,0.046,0.042,0.048,0,0,1,0,0,0,0,0,0,0,0,0
0042000121,1628389,1610612748,1627854,1610612749,0:04,0.2,0.012,0.005,0.03,0,0,0,0,0,0,0,0,0,0,0,0
0042000121,1628389,1610612748,201950,1610612749,0:25,2.08,0.028,0.03,0.04,0,3,0,0,0,0,0,0,0,0,0,0
0042000121,1628389,1610612748,201572,1610612749,8:17,32.65,0.674,0.6,0.774,7,50,3,0,0,3,10,0,0,1,1,1
0042000121,1628389,1610612748,203114,1610612749,1:02,4.45,0.068,0.075,0.079,2,2,2,0,0,1,3,0,0,0,0,0
0042000121,1628389,1610612748,1626171,1610612749,2:28,9.52,0.409,0.179,0.785,0,14,2,0,0,0,2,0,0,0,0,0
0042000121,1628389,1610612748,200782,1610612749,0:02,0.18,0.005,0.002,0.013,0,0,0,0,0,0,0,0,0,0,0,0
0042000121,1629130,1610612748,203507,1610612749,0:50,3.08,0.055,0.067,0.076,0,5,0,0,0,0,2,0,2,0,0,0
0042000121,1629130,1610612748,1628978,1610612749,1:04,4.34,0.085,0.084,0.111,0,3,0,0,0,0,0,0,0,0,0,0
0042000121,1629130,1610612748,1627854,1610612749,0:19,1.42,0.062,0.025,0.097,0,3,0,0,0,0,0,0,0,0,0,0
0042000121,1629130,1610612748,201950,1610612749,0:31,2.4,0.036,0.042,0.048,0,2,0,0,0,0,0,0,0,0,0,0
0042000121,1629130,1610612748,201572,1610612749,1:04,4.29,0.086,0.084,0.089,3,3,1,1,0,1,2,1,2,0,0,0
0042000121,1629130,1610612748,203114,1610612749,8:20,33.03,0.544,0.662,0.722,21,47,1,1,0,6,9,6,9,3,3,1
0042000121,1629130,1610612748,200782,1610612749,0:29,1.73,0.074,0.038,0.122,0,0,0,0,0,0,0,0,0,0,0,0
