game_id,off_player_id,off_team_id,def_player_id,def_team_id,matchup_min,partial_poss,pct_defender_total_time,pct_off_total_time,pct_total_time_both_on,player_pts,team_pts,matchup_ast,matchup_tov,matchup_blk,matchup_fgm,matchup_fga,matchup_fg3m,matchup_fg3a,matchup_ftm,matchup_fta,sfl
0041700101,203490,1610612764,1628384,1610612761,0:08,0.47,0.015,0.011,0.016,0,3,0,0,0,0,0,0,0,0,0,0
0041700101,203490,1610612764,201942,1610612761,8:26,31.12,0.657,0.698,0.795,2,42,0,0,0,1,2,0,0,0,0,0
0041700101,203490,1610612764,201586,1610612761,0:38,2.27,0.051,0.052,0.054,0,0,0,0,0,0,1,0,1,0,0,0
0041700101,203490,1610612764,200768,1610612761,1:05,3.44,0.077,0.09,0.093,5,12,1,0,0,2,2,1,1,0,0,0
0041700101,203490,1610612764,101139,1610612761,1:01,3.71,0.152,0.084,0.688,0,5,0,0,0,0,0,0,0,0,0,0
0041700101,203490,1610612764,203512,1610612761,0:04,0.22,0.023,0.006,0.033,0,0,0,0,0,0,1,0,1,0,0,0
0041700101,203490,1610612764,1627751,1610612761,0:01,0.04,0.003,0.001,0.012,0,2,0,0,0,0,0,0,0,0,0,0
0041700101,203490,1610612764,1626181,1610612761,0:06,0.33,0.051,0.008,0.232,0,2,0,0,0,0,0,0,0,0,0,0
0041700101,203490,1610612764,1627783,1610612761,0:01,0.06,0.004,0.002,0.032,0,0,0,0,0,0,0,0,0,0,0,0
0041700101,203490,1610612764,202685,1610612761,0:23,1.6,0.044,0.032,0.045,2,2,0,0,0,1,1,0,0,0,0,0
0041700101,203490,1610612764,1626153,1610612761,0:13,0.67,0.026,0.018,0.059,0,2,0,0,0,0,0,0,0,0,0,0
0041700101,202693,1610612764,1628384,1610612761,0:43,2.85,0.081,0.051,0.081,2,6,1,0,0,1,3,0,2,0,0,0
0041700101,202693,1610612764,201942,1610612761,0:49,2.92,0.064,0.059,0.067,0,6,0,0,0,0,1,0,0,0,0,0
0041700101,202693,1610612764,201586,1610612761,6:16,21.3,0.505,0.455,0.554,4,31,1,0,0,1,1,0,0,2,2,1
0041700101,202693,1610612764,200768,1610612761,0:46,3.36,0.054,0.055,0.062,5,5,1,0,0,2,2,0,0,1,1,1
0041700101,202693,1610612764,101139,1610612761,0:11,0.74,0.028,0.014,0.052,0,0,0,0,0,0,0,0,0,0,0,0
