game_id,period,player_id,team_id,opponent_team_id,u10_ft_fg2m,u10_ft_fg2a,o10_ft_fg2m,o10_ft_fg2a,fg3m,fg3a,close_def_dist,shot_clock,touch_time,dribble_range
0041800101,3,202397,1610612765,1610612749,0,0,1,1,0,0,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800103,4,202397,1610612765,1610612749,0,0,0,1,0,0,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800103,4,202704,1610612765,1610612749,0,0,0,0,0,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800104,3,202397,1610612765,1610612749,0,0,1,1,0,0,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800115,2,201571,1610612753,1610612761,0,0,0,0,1,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800115,2,203487,1610612753,1610612761,0,0,0,0,0,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800123,1,1627747,1610612751,1610612755,0,0,0,0,0,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800123,2,202710,1610612755,1610612751,0,0,0,0,0,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800124,1,202710,1610612755,1610612751,0,0,0,0,0,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800124,4,1627747,1610612751,1610612755,0,0,0,0,0,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800125,1,202699,1610612755,1610612751,0,0,0,1,0,0,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800125,1,1627747,1610612751,1610612755,0,0,0,0,1,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800125,4,203894,1610612751,1610612755,0,0,0,0,0,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800132,4,202681,1610612738,1610612754,0,0,0,0,1,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800141,2,201142,1610612744,1610612746,0,0,0,0,0,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800142,1,1628983,1610612746,1610612744,0,0,0,1,0,0,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800142,2,201939,1610612744,1610612746,0,0,0,0,1,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800142,3,1626188,1610612744,1610612746,0,0,0,1,0,0,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800142,4,101150,1610612746,1610612744,0,0,0,1,0,0,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800144,4,101150,1610612746,1610612744,0,0,0,1,0,0,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800145,1,1628983,1610612746,1610612744,0,0,0,0,0,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800151,2,201158,1610612759,1610612743,0,0,1,1,0,0,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800152,1,1628420,1610612743,1610612759,0,0,0,1,0,0,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800155,1,200752,1610612759,1610612743,0,0,1,1,0,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800155,3,1627750,1610612743,1610612759,0,0,0,0,0,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800165,1,203081,1610612757,1610612760,0,0,1,1,0,0,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800172,1,201935,1610612745,1610612762,0,0,0,0,0,1,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
0041800201,4,1628400,1610612738,1610612749,1,1,0,0,0,0,6+ Feet - Wide Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles
